,transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
7312,8416,74,3500,2017-02-16,False,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
7313,8417,49,1233,2017-10-01,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41009.0
7314,8418,55,509,2017-07-27,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
7315,8420,84,2722,2017-07-31,True,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38339.0
7316,8421,64,2001,2017-09-02,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41922.0
7317,8422,19,28,2017-07-21,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,34244.0
7318,8423,15,201,2017-07-13,False,Cancelled,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,41345.0
7319,8427,46,111,2017-04-24,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
7320,8428,97,639,2017-12-22,True,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
7321,8429,89,1661,2017-04-12,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
7322,8430,50,2908,2017-02-12,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
7323,8431,45,2117,2017-05-06,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
7324,8432,61,3332,2017-01-22,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,42172.0
7325,8433,40,2048,2017-02-25,False,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
7326,8434,77,3069,2017-03-15,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
7327,8435,70,2918,2017-08-16,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,38193.0
7328,8436,76,2233,2017-07-07,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41533.0
7329,8437,93,2883,2017-11-11,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,41434.0
7330,8438,66,3416,2017-05-07,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,33879.0
7331,8439,64,2254,2017-12-27,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
7332,8440,46,3129,2017-12-14,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,42145.0
7333,8441,77,1290,2017-08-07,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,37220.0
7334,8442,32,79,2017-03-01,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
7335,8443,56,690,2017-09-22,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,35707.0
7336,8444,50,381,2017-08-30,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
7337,8445,77,3442,2017-05-24,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,38193.0
7338,8446,49,1046,2017-09-10,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
7339,8447,27,1850,2017-07-04,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
7340,8448,23,2887,2017-02-12,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,37874.0
7341,8450,35,708,2017-03-08,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,35052.0
7342,8451,12,736,2017-05-02,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
7343,8452,19,789,2017-12-26,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,35160.0
7344,8453,50,944,2017-10-06,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
7345,8454,68,3000,2017-09-22,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
7346,8456,67,1993,2017-06-03,True,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,36334.0
7347,8457,53,1398,2017-05-06,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,38647.0
7348,8458,87,2630,2017-02-28,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
7349,8459,67,231,2017-11-15,True,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,42710.0
7350,8460,9,3176,2017-10-31,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
7351,8462,63,789,2017-08-23,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,42145.0
7352,8463,77,848,2017-01-12,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
7353,8464,56,1671,2017-11-06,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,33259.0
7354,8465,99,359,2017-01-19,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
7355,8466,94,3060,2017-12-01,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
7356,8467,13,1389,2017-05-13,False,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
7357,8468,5,1243,2017-01-18,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
7358,8469,43,2683,2017-01-03,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,38991.0
7359,8470,5,2132,2017-03-28,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,35560.0
7360,8471,59,2765,2017-03-15,True,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,40779.0
7361,8472,3,3256,2017-06-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
7362,8473,86,365,2017-11-05,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
7363,8474,3,2072,2017-10-10,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
7364,8476,40,1009,2017-07-11,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,42295.0
7365,8477,30,187,2017-12-16,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
7366,8478,1,1023,2017-08-20,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,40649.0
7367,8479,50,1099,2017-01-01,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,33259.0
7368,8480,45,1792,2017-07-20,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
7369,8482,98,2035,2017-01-31,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
7370,8483,11,194,2017-09-13,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
7371,8484,89,1313,2017-12-23,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
7372,8485,7,1162,2017-08-05,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
7373,8487,46,431,2017-08-14,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,35470.0
7374,8488,68,1954,2017-08-24,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
7375,8489,15,773,2017-06-10,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
7376,8491,91,2095,2017-02-20,True,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,36367.0
7377,8492,1,1686,2017-03-07,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
7378,8493,81,1780,2017-11-22,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
7379,8494,56,1465,2017-05-08,True,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,42172.0
7380,8495,53,2098,2017-11-15,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
7381,8496,23,3484,2017-02-28,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,38216.0
7382,8498,29,86,2017-06-13,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,41434.0
7383,8499,90,2392,2017-06-30,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
7384,8500,19,458,2017-11-18,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,36334.0
7385,8501,43,1515,2017-10-09,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,40672.0
7386,8502,88,3025,2017-08-27,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,37874.0
7387,8503,0,1733,2017-08-15,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
7388,8504,2,2931,2017-11-03,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41701.0
7389,8505,76,1360,2017-05-06,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,37873.0
7390,8506,59,2886,2017-10-08,True,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
7391,8507,31,1882,2017-03-18,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,39031.0
7392,8508,90,1697,2017-01-02,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,36367.0
7393,8510,19,190,2017-12-01,True,Cancelled,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
7394,8511,56,2717,2017-02-28,True,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,35707.0
7395,8512,57,2335,2017-08-06,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
7396,8515,63,284,2017-07-29,True,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,33455.0
7397,8516,72,1995,2017-06-30,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,38193.0
7398,8517,10,909,2017-03-20,True,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,35455.0
7399,8518,38,603,2017-02-12,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
7400,8519,0,124,2017-10-08,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,36367.0
7401,8520,0,2058,2017-02-02,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
7402,8521,7,2841,2017-12-14,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,33429.0
7403,8522,10,892,2017-06-13,False,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,35378.0
7404,8524,37,1960,2017-10-03,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,40336.0
7405,8526,86,2711,2017-06-20,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
7406,8528,68,54,2017-08-24,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,42710.0
7407,8529,9,1540,2017-11-24,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,35378.0
7408,8530,81,1307,2017-03-20,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,40672.0
7409,8531,68,1961,2017-12-05,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,34996.0
7410,8533,53,958,2017-07-20,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
7411,8535,48,2552,2017-07-05,False,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,37668.0
7412,8536,85,755,2017-08-23,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,42218.0
7413,8537,56,759,2017-02-15,False,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
7414,8539,59,3202,2017-11-09,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,41047.0
7415,8540,43,3174,2017-09-27,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
7416,8541,87,129,2017-02-15,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,42105.0
7417,8542,64,2638,2017-03-30,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,34996.0
7418,8543,17,1935,2017-01-01,True,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,35378.0
7419,8544,3,2270,2017-06-28,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,42145.0
7420,8545,3,195,2017-05-24,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41533.0
7421,8546,85,1936,2017-03-15,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,38482.0
7422,8547,27,1925,2017-07-05,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,33455.0
7423,8548,81,2755,2017-02-09,False,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,38206.0
7424,8549,80,2155,2017-06-09,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
7425,8550,0,345,2017-03-18,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,37698.0
7426,8552,46,1014,2017-04-20,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
7427,8553,29,1341,2017-12-20,False,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
7428,8554,45,794,2017-12-08,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,41009.0
7429,8555,44,882,2017-07-23,True,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,41009.0
7430,8556,57,2632,2017-05-13,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
7431,8557,54,2379,2017-12-27,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,37823.0
7432,8558,12,3228,2017-02-18,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
7433,8559,80,3326,2017-01-20,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,40410.0
7434,8560,3,2017,2017-06-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38573.0
7435,8561,56,2266,2017-09-12,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
7436,8563,83,1780,2017-06-14,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
7437,8565,0,2712,2017-12-14,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,42105.0
7438,8566,54,711,2017-05-30,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
7439,8567,7,2063,2017-04-03,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
7440,8568,2,2263,2017-07-20,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
7441,8569,0,2066,2017-02-03,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,37626.0
7442,8570,22,2995,2017-03-27,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34115.0
7443,8571,86,1712,2017-02-01,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,40618.0
7444,8572,49,2862,2017-05-13,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
7445,8573,89,950,2017-07-13,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,40672.0
7446,8574,3,929,2017-11-04,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,33549.0
7447,8575,70,3438,2017-07-09,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,36367.0
7448,8576,63,131,2017-06-08,True,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
7449,8577,38,1129,2017-09-29,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40336.0
7450,8578,38,909,2017-01-05,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38258.0
7451,8580,85,142,2017-05-14,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,42218.0
7452,8581,26,587,2017-07-25,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,33888.0
7453,8583,55,2959,2017-05-09,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,40779.0
7454,8585,62,1020,2017-05-11,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
7455,8587,89,1470,2017-08-19,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,39526.0
7456,8588,79,2752,2017-12-18,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,33429.0
7457,8589,94,1501,2017-05-15,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,42458.0
7458,8591,69,9,2017-02-04,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,41922.0
7459,8592,2,138,2017-09-26,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
7460,8593,0,1662,2017-05-01,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38339.0
7461,8594,0,2395,2017-10-29,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,39031.0
7462,8595,90,186,2017-12-07,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
7463,8596,86,1274,2017-11-15,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
7464,8597,54,1951,2017-03-09,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42295.0
7465,8599,19,682,2017-11-02,False,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,40670.0
7466,8600,83,1475,2017-09-16,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,35160.0
7467,8601,97,2479,2017-03-07,True,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
7468,8602,89,461,2017-08-21,False,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,36833.0
7469,8604,73,760,2017-12-04,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
7470,8605,77,352,2017-12-05,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
7471,8606,35,396,2017-12-01,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
7472,8607,18,2182,2017-02-06,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,35667.0
7473,8608,67,3228,2017-11-09,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
7474,8609,6,613,2017-12-04,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
7475,8612,75,1522,2017-07-31,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
7476,8613,68,2651,2017-03-02,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,41922.0
7477,8614,89,1287,2017-09-05,False,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
7478,8616,40,2059,2017-05-09,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
7479,8618,95,1620,2017-05-28,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,36145.0
7480,8619,18,2677,2017-12-03,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
7481,8620,15,1021,2017-12-02,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
7482,8621,95,345,2017-12-11,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,42226.0
7483,8622,94,18,2017-05-16,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
7484,8623,93,1811,2017-10-27,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
7485,8624,48,343,2017-04-03,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
7486,8625,11,2832,2017-12-06,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,41345.0
7487,8626,24,2390,2017-04-01,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
7488,8627,0,362,2017-07-03,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,38647.0
7489,8628,99,956,2017-01-07,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
7490,8629,0,3265,2017-05-24,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
7491,8630,23,3079,2017-08-21,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,40670.0
7492,8631,3,2841,2017-12-07,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,37823.0
7493,8632,48,1346,2017-06-12,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
7494,8633,43,2979,2017-08-25,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
7495,8634,68,312,2017-04-30,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,36668.0
7496,8635,81,3343,2017-10-13,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,38339.0
7497,8636,11,739,2017-10-02,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
7498,8637,29,2453,2017-10-27,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
7499,8638,53,516,2017-12-11,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
7500,8639,59,1218,2017-11-10,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,42172.0
7501,8640,24,111,2017-04-05,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
7502,8641,1,1979,2017-05-28,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
7503,8642,88,2630,2017-05-14,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
7504,8644,10,117,2017-04-28,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,34556.0
7505,8645,10,767,2017-05-02,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
7506,8646,12,684,2017-03-11,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
7507,8647,6,1154,2017-08-21,True,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,42560.0
7508,8648,25,3286,2017-12-20,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,42404.0
7509,8650,61,2662,2017-02-16,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,38647.0
7510,8651,76,1448,2017-05-07,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41922.0
7511,8652,67,2397,2017-09-10,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,42710.0
7512,8653,58,2487,2017-09-23,False,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,34143.0
7513,8654,2,2855,2017-11-21,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,38258.0
7514,8655,34,639,2017-08-01,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
7515,8656,30,2390,2017-02-18,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
7516,8657,66,3371,2017-06-11,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40487.0
7517,8658,74,3481,2017-11-06,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
7518,8659,61,2495,2017-10-25,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,42172.0
